513	63 75 
514	39 78 
515	62 78 
516	68 82 
517	54 81 
518	59 65 
519	54 81 
520	35 55 
521	62 74 
522	37 74 
523	44 54 
524	57 82 
525	21 82 
526	17 41 
527	56 68 
528	56 63 
529	62 69 
530	64 80 
531	63 75 
532	27 74 
533	10 38 
534	19 47 
535	26 67 
536	6 12 
537	23 69 
538	13 55 
539	40 81 
540	18 65 
541	9 39 
542	28 30 
543	33 41 
544	17 59 
545	50 57 
546	30 75 
547	7 23 
548	21 61 
549	59 64 
550	27 80 
551	28 74 
552	14 28 
553	19 76 
554	13 61 
555	30 65 
556	21 78 
557	68 76 
558	27 46 
559	28 74 
560	7 43 
561	58 59 
562	44 62 
563	38 80 
564	26 80 
565	6 44 
566	10 16 
567	23 49 
568	34 40 
569	20 33 
570	29 64 
571	67 68 
572	17 73 
573	37 41 
574	27 58 
575	47 58 
576	7 82 
577	47 83 
578	23 58 
579	38 69 
580	37 75 
581	58 77 
582	52 53 
583	24 82 
584	41 62 
585	3 63 
586	7 69 
587	7 24 
588	53 83 
589	43 76 
590	2 22 
591	23 74 
592	63 70 
593	23 41 
594	20 74 
595	27 38 
596	12 39 
597	38 58 
598	53 56 
599	9 79 
600	36 62 
601	16 29 
602	45 60 
603	8 34 
604	58 77 
605	28 43 
606	20 47 
607	63 75 
608	48 54 
609	2 53 
610	21 31 
611	52 74 
612	11 80 
613	29 69 
614	12 46 
615	43 80 
616	28 43 
617	3 73 
618	26 39 
619	18 34 
620	27 45 
621	4 66 
622	55 65 
623	26 34 
624	71 82 
625	19 45 
626	24 74 
627	35 66 
628	32 79 
629	56 62 
630	34 81 
631	23 57 
632	45 69 
633	39 78 
634	38 42 
635	39 49 
636	33 50 
637	28 63 
638	16 50 
639	1 69 
640	35 57 
641	58 81 
642	43 55 
643	12 39 
644	6 82 
645	28 74 
646	16 54 
647	9 18 
648	21 71 
649	5 63 
650	56 79 
651	29 68 
652	34 39 
653	2 68 
654	36 71 
655	42 45 
656	19 58 
657	21 67 
658	47 62 
659	25 54 
660	15 56 
661	7 44 
662	56 69 
663	26 69 
664	32 62 
665	58 63 
666	61 76 
667	34 35 
668	43 54 
669	61 73 
670	65 81 
671	28 43 
672	39 76 
673	30 82 
674	41 55 
675	35 61 
676	7 70 
677	9 22 
678	45 49 
679	44 69 
680	7 11 
681	9 64 
682	44 83 
683	11 81 
684	50 55 
685	20 45 
686	76 81 
687	18 30 
688	18 44 
689	61 83 
690	27 30 
691	16 46 
692	39 47 
693	27 38 
694	53 66 
695	28 54 
696	67 69 
697	57 80 
698	34 40 
699	8 35 
700	61 76 
701	23 53 
702	56 74 
703	23 66 
704	35 55 
705	31 43 
706	9 69 
707	59 62 
708	76 81 
709	22 61 
710	24 34 
711	25 46 
712	23 50 
713	32 81 
714	7 51 
715	25 59 
716	68 74 
717	44 66 
718	18 66 
719	30 49 
720	22 82 
721	41 71 
722	54 69 
723	28 69 
724	54 66 
725	18 61 
726	5 53 
727	69 81 
728	37 51 
729	18 34 
730	42 58 
731	30 74 
732	43 63 
733	31 56 
734	69 81 
735	59 76 
736	18 45 
737	50 51 
738	37 50 
739	34 57 
740	30 35 
741	39 49 
742	34 74 
743	9 59 
744	20 23 
745	28 44 
746	9 18 
747	13 74 
748	2 67 
749	43 50 
750	8 23 
751	32 62 
752	38 45 
753	36 74 
754	47 54 
755	15 74 
756	23 24 
757	41 75 
758	14 24 
759	30 62 
760	50 62 
761	28 42 
762	27 69 
763	13 63 
764	50 59 
765	47 74 
766	53 62 
767	61 68 
768	6 39 
769	65 66 
770	12 18 
771	27 63 
772	6 55 
773	57 61 
774	32 69 
775	5 63 
776	44 82 
777	62 74 
778	13 39 
779	32 61 
780	24 27 
781	38 74 
782	32 57 
783	45 57 
784	2 41 
785	6 34 
786	21 65 
787	81 82 
788	50 62 
789	45 57 
790	42 63 
791	20 72 
792	23 54 
793	50 80 
794	56 76 
795	24 82 
796	27 32 
797	25 57 
798	5 7 
799	35 58 
800	6 77 
801	55 61 
802	11 66 
803	14 34 
804	14 80 
805	38 39 
806	62 83 
807	19 68 
808	14 40 
809	15 55 
810	54 83 
811	49 70 
812	28 72 
813	6 68 
814	13 80 
815	54 66 
816	51 79 
817	36 76 
818	1 80 
819	69 81 
820	8 32 
821	28 40 
822	6 55 
823	53 62 
824	6 76 
825	28 32 
826	13 57 
827	23 79 
828	32 57 
829	80 82 
830	7 11 
831	24 38 
832	41 45 
833	44 53 
834	50 66 
835	30 54 
836	1 43 
837	59 63 
838	17 55 
839	54 79 
840	79 81 
841	37 69 
842	39 50 
843	29 55 
844	28 60 
845	44 48 
846	18 30 
847	7 68 
848	2 6 
849	18 23 
850	9 38 
851	18 50 
852	24 50 
853	9 35 
854	36 39 
855	25 69 
856	17 53 
857	13 63 
858	9 63 
859	54 77 
860	51 74 
861	28 48 
862	57 81 
863	35 76 
864	58 62 
865	56 72 
866	4 80 
867	57 76 
868	28 50 
869	27 50 
870	9 77 
871	15 53 
872	16 68 
873	16 83 
874	50 63 
875	4 47 
876	29 43 
877	63 82 
878	18 39 
879	4 32 
880	54 80 
881	2 21 
882	24 54 
883	4 80 
884	7 79 
885	42 63 
886	28 69 
887	40 82 
888	17 55 
889	24 53 
890	52 54 
891	64 83 
892	65 79 
893	67 82 
894	24 31 
895	37 57 
896	40 43 
897	2 54 
898	11 63 
899	28 78 
900	29 45 
901	36 69 
902	27 48 
903	17 74 
904	53 54 
905	55 64 
906	20 77 
907	28 46 
908	25 34 
909	43 55 
910	14 48 
911	38 70 
912	43 82 
913	48 66 
914	9 36 
915	9 83 
916	41 50 
917	20 80 
918	12 30 
919	8 69 
920	52 65 
921	18 65 
922	20 62 
923	17 66 
924	28 66 
925	61 77 
926	25 68 
927	75 81 
928	23 62 
929	11 18 
930	13 68 
931	74 76 
932	9 65 
933	7 48 
934	1 68 
935	27 63 
936	54 75 
937	19 45 
938	2 73 
939	34 35 
940	28 40 
941	35 79 
942	60 83 
943	28 83 
944	63 81 
945	45 63 
946	32 45 
947	57 66 
948	57 69 
949	24 79 
950	47 74 
951	46 76 
952	63 79 
953	3 24 
954	12 80 
955	27 29 
956	11 16 
957	13 30 
958	77 80 
959	39 44 
960	56 82 
961	46 82 
962	7 68 
963	5 58 
964	9 62 
965	2 55 
966	77 79 
967	15 23 
968	45 69 
969	24 59 
970	28 42 
971	21 83 
972	22 53 
973	23 40 
974	2 39 
975	9 18 
976	17 23 
977	7 68 
978	56 82 
979	9 12 
980	36 82 
981	40 55 
982	48 79 
983	33 81 
984	24 69 
985	18 76 
986	9 55 
987	56 57 
988	66 81 
989	43 80 
990	9 61 
991	18 79 
992	24 54 
993	18 34 
994	68 69 
995	43 50 
996	56 62 
997	46 57 
998	1 57 
999	3 55 
1000	62 82 
